index,id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name,character,role,credit_count
4543,tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],tt0800039,7.0,280121.0,18.358,6.5,1112,Paul Rudd,Chuck,ACTOR,6
4544,tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],tt0800039,7.0,280121.0,18.358,6.5,1941,Jason Bateman,Animal Instincts Detective,ACTOR,4
4546,tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],tt0800039,7.0,280121.0,18.358,6.5,4881,Kristen Wiig,Yoga Instructor,ACTOR,5
4554,tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],tt0800039,7.0,280121.0,18.358,6.5,19898,Branscombe Richmond,Keoki,ACTOR,4
4558,tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],tt0800039,7.0,280121.0,18.358,6.5,30425,Kirk Fox,Mixer,ACTOR,3
4559,tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],tt0800039,7.0,280121.0,18.358,6.5,18143,June Diane Raphael,Ann,ACTOR,3
4560,tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],tt0800039,7.0,280121.0,18.358,6.5,29878,Ahna O'Reilly,Leslie,ACTOR,4
4562,tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],tt0800039,7.0,280121.0,18.358,6.5,8528,Carla Gallo,Gag Me Girl,ACTOR,3
4570,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,3535,Tom Cruise,Ray Ferrier,ACTOR,4
4571,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,1191,Dakota Fanning,Rachel Ferrier,ACTOR,5
4572,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,3260,Miranda Otto,Mary-Ann,ACTOR,4
4574,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,2967,Tim Robbins,Harlan Ogilvy,ACTOR,4
4577,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,7098,Lenny Venito,Manny the Mechanic,ACTOR,3
4588,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,3778,David Harbour,Dock Worker,ACTOR,5
4592,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,15235,Julie White,Woman,ACTOR,3
4595,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,2542,Amy Ryan,Neighbor With Toddler,ACTOR,3
4633,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,4419,James DuMont,Well-Meaning Father,ACTOR,3
4642,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,806771,Jorge-Luis Pallo,Army Private,ACTOR,3
4658,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,198,Morgan Freeman,Narrator (Voice),ACTOR,6
4671,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,2265,Channing Tatum,Boy running in church during first tripod attack (uncredited),ACTOR,6
4672,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],tt0407304,6.0,439027.0,38.657,6.5,2779,Steven Spielberg,Unavailable,DIRECTOR,3
4712,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",tt1375666,9.0,2268288.0,109.09,8.4,1641,Leonardo DiCaprio,Dom Cobb,ACTOR,6
4713,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",tt1375666,9.0,2268288.0,109.09,8.4,3010,Joseph Gordon-Levitt,Arthur,ACTOR,5
4714,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",tt1375666,9.0,2268288.0,109.09,8.4,3011,Ken Watanabe,Saito,ACTOR,3
4715,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",tt1375666,9.0,2268288.0,109.09,8.4,1640,Tom Hardy,Eames,ACTOR,4
4720,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",tt1375666,9.0,2268288.0,109.09,8.4,3014,Marion Cotillard,Mal Cobb,ACTOR,5
4722,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",tt1375666,9.0,2268288.0,109.09,8.4,1694,Michael Caine,Stephen Miles,ACTOR,4
4723,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",tt1375666,9.0,2268288.0,109.09,8.4,1652,Lukas Haas,Nash,ACTOR,4
4744,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",tt1375666,9.0,2268288.0,109.09,8.4,1625708,Mark Fleischmann,Penrose Sub Con,ACTOR,4
4753,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",tt1375666,9.0,2268288.0,109.09,8.4,2740,Michael Gaston,Immigration Officer,ACTOR,4
4760,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,1069,Will Ferrell,Detective Allen Gamble,ACTOR,6
4761,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,1071,Mark Wahlberg,Detective Terry Hoitz,ACTOR,4
4762,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,14985,Eva Mendes,Sheila Gamble,ACTOR,3
4763,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,2295,Michael Keaton,Captain Gene Mauch,ACTOR,3
4764,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,1539,Steve Coogan,David Ershon,ACTOR,5
4766,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,1852,Samuel L. Jackson,P.K. Highsmith,ACTOR,12
4767,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,2625,Dwayne Johnson,Christopher Danson,ACTOR,4
4770,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,5153,Rob Riggle,Martin,ACTOR,6
4771,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,9373,Damon Wayans Jr.,Fosse,ACTOR,3
4783,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,1082,Bobby Cannavale,Jimmy,ACTOR,5
4790,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,12209,Zach Woods,Douglas,ACTOR,3
4792,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,12203,Andy Buckley,Don Beaman,ACTOR,3
4797,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,14986,Brett Gelman,Hal,ACTOR,7
4809,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,14989,Brooke Shields,Brooke Shields,ACTOR,6
4810,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,3931,Rosie Perez,Herself,ACTOR,4
4812,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,1092,Adam McKay,Dirty Mike,ACTOR,3
4816,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,6221,Ben Schwartz,Beaman's Assistant,ACTOR,5
4828,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,10429,Anne Heche,Pamela Boardman,ACTOR,8
4829,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,31359,Horatio Sanz,Gallery Owner,ACTOR,3
4830,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,4098,Thomas Middleditch,Gallery Attendee,ACTOR,4
4831,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,8985,Tracy Morgan,Himself,ACTOR,6
4832,tm102740,The Other Guys,MOVIE,2010,NR,107,"['crime', 'action', 'comedy']",['US'],tt1386588,7.0,263019.0,50.29,6.3,1092,Adam McKay,Unavailable,DIRECTOR,3
4833,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],tt0892769,8.0,719717.0,71.782,7.8,6887,Jay Baruchel,Hiccup  Horrendous Haddock III (voice),ACTOR,5
4834,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],tt0892769,8.0,719717.0,71.782,7.8,6888,Gerard Butler,Stoick the Vast (voice),ACTOR,5
4835,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],tt0892769,8.0,719717.0,71.782,7.8,6764,Craig Ferguson,Gobber the Belch (voice),ACTOR,4
4836,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],tt0892769,8.0,719717.0,71.782,7.8,6889,America Ferrera,Astrid Hofferson (voice),ACTOR,4
4837,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],tt0892769,8.0,719717.0,71.782,7.8,4073,Jonah Hill,Snotlout Jorgenson (voice),ACTOR,7
4838,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],tt0892769,8.0,719717.0,71.782,7.8,6748,Christopher Mintz-Plasse,Fishlegs Ingerman (voice),ACTOR,4
4839,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],tt0892769,8.0,719717.0,71.782,7.8,3070,T. J. Miller,Tuffnut Thorston (voice),ACTOR,5
4840,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],tt0892769,8.0,719717.0,71.782,7.8,4881,Kristen Wiig,Ruffnut Thorston (voice),ACTOR,5
4843,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],tt0892769,8.0,719717.0,71.782,7.8,5100,Robin Atkin Downes,Ack (voice),ACTOR,3
4856,tm39030,Casino Royale,MOVIE,2006,NR,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",tt0381061,8.0,644336.0,41.332,7.5,4963,Daniel Craig,James Bond,ACTOR,5
4857,tm39030,Casino Royale,MOVIE,2006,NR,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",tt0381061,8.0,644336.0,41.332,7.5,5310,Eva Green,Vesper Lynd,ACTOR,3
4859,tm39030,Casino Royale,MOVIE,2006,NR,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",tt0381061,8.0,644336.0,41.332,7.5,4964,Judi Dench,M,ACTOR,4
4860,tm39030,Casino Royale,MOVIE,2006,NR,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",tt0381061,8.0,644336.0,41.332,7.5,1763,Jeffrey Wright,Felix Leiter,ACTOR,6
4866,tm39030,Casino Royale,MOVIE,2006,NR,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",tt0381061,8.0,644336.0,41.332,7.5,3555,Ivana Miličević,Valenka,ACTOR,4
4875,tm39030,Casino Royale,MOVIE,2006,NR,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",tt0381061,8.0,644336.0,41.332,7.5,3565,Clemens Schick,Kratt,ACTOR,3
4886,tm39030,Casino Royale,MOVIE,2006,NR,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",tt0381061,8.0,644336.0,41.332,7.5,3575,Carlos Leal,Tournament Director,ACTOR,3
4906,tm39030,Casino Royale,MOVIE,2006,NR,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",tt0381061,8.0,644336.0,41.332,7.5,3630,Martin Campbell,Airport Worker (uncredited),ACTOR,4
4912,tm39030,Casino Royale,MOVIE,2006,NR,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",tt0381061,8.0,644336.0,41.332,7.5,3630,Martin Campbell,Unavailable,DIRECTOR,4
4913,tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],tt0465538,7.0,163878.0,11.418,6.7,2163,George Clooney,Michael Clayton,ACTOR,6
4914,tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],tt0465538,7.0,163878.0,11.418,6.7,895,Tom Wilkinson,Arthur Edens,ACTOR,4
4915,tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],tt0465538,7.0,163878.0,11.418,6.7,4620,Tilda Swinton,Karen Crowder,ACTOR,5
4924,tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],tt0465538,7.0,163878.0,11.418,6.7,15235,Julie White,Mrs. Greer,ACTOR,3
4933,tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],tt0465538,7.0,163878.0,11.418,6.7,9666,Ken Howard,Don Jeffries,ACTOR,4
4939,tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],tt0465538,7.0,163878.0,11.418,6.7,2544,Merritt Wever,Anna,ACTOR,4
4955,tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],tt0465538,7.0,163878.0,11.418,6.7,33029,Sean Cullen,Gene Clayton,ACTOR,4
4965,tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],tt0465538,7.0,163878.0,11.418,6.7,3364,Neal Huff,First Associate,ACTOR,4
5000,tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],tt0322802,7.0,92305.0,30.13,6.3,8479,Johnny Knoxville,Himself,ACTOR,4
5002,tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],tt0322802,7.0,92305.0,30.13,6.3,8480,Steve-O,Himself,ACTOR,3
5024,tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],tt0322802,7.0,92305.0,30.13,6.3,15126,Henry Rollins,Himself,ACTOR,3
5028,tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],tt0322802,7.0,92305.0,30.13,6.3,4096,Spike Jonze,Himself,ACTOR,4
5029,tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],tt0322802,7.0,92305.0,30.13,6.3,8492,Jeff Tremaine,Himself,ACTOR,3
5042,tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],tt0322802,7.0,92305.0,30.13,6.3,66532,Lance Bangs,Himself,ACTOR,8
5045,tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],tt0322802,7.0,92305.0,30.13,6.3,8492,Jeff Tremaine,Unavailable,DIRECTOR,3
5078,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,8709,Ben Stiller,Derek Zoolander,ACTOR,8
5079,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,4621,Owen Wilson,Hansel McDonald,ACTOR,7
5080,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,8895,Christine Taylor,Matilda Jeffries,ACTOR,3
5081,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,1069,Will Ferrell,Jacobim Mugatu,ACTOR,6
5082,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,5012,Milla Jovovich,Katinka Ingabogovinanana,ACTOR,3
5086,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,21220,Judah Friedlander,Scrappy Zoolander,ACTOR,5
5090,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,6719,Alexander Skarsgård,Meekus,ACTOR,5
5091,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,43107,Donald Trump,Donald Trump,ACTOR,13
5094,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,7283,Cuba Gooding Jr.,Cuba Gooding Jr.,ACTOR,4
5097,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,731,Natalie Portman,Natalie Portman,ACTOR,4
5102,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,49633,Paris Hilton,Paris Hilton,ACTOR,3
5108,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,11462,Garry Shandling,Garry Shandling,ACTOR,3
5109,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,9288,Stephen Dorff,Stephen Dorff,ACTOR,6
5113,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,1652,Lukas Haas,Lukas Haas,ACTOR,4
5118,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,16609,Andy Dick,Olga,ACTOR,3
5120,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,23906,Andrew Wilson,Hansel's Corner Guy,ACTOR,3
5131,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,222,Jennifer Coolidge,American Designer,ACTOR,6
5134,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,9253,Nora Dunn,British Designer,ACTOR,4
5150,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,2819,James Marsden,John Wilkes Booth,ACTOR,7
5153,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,7546,Patton Oswalt,Monkey Photographer,ACTOR,9
5164,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,4715,David Pressman,Maori Tribesman,ACTOR,3
5177,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,5937,Winona Ryder,Winona Ryder (uncredited),ACTOR,5
5178,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,6109,Vince Vaughn,Luke Zoolander (uncredited),ACTOR,4
5185,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",tt0196229,6.0,260975.0,19.411,6.2,8709,Ben Stiller,Unavailable,DIRECTOR,8
5193,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,3381,Johnny Depp,Willy Wonka,ACTOR,9
5194,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,7738,Freddie Highmore,Charlie Bucket,ACTOR,4
5196,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,2932,Helena Bonham Carter,Mrs. Bucket,ACTOR,9
5198,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,6092,Missi Pyle,Mrs. Beauregarde,ACTOR,5
5199,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,2016,James Fox,Mr. Salt,ACTOR,3
5200,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,594970,Deep Roy,Oompa Loompa,ACTOR,3
5201,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,2854,Christopher Lee,Dr. Wonka,ACTOR,3
5206,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,1552,Adam Godley,Mr. Teavee,ACTOR,3
5212,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,39796,Shelley Conn,Princess Pondicherry,ACTOR,3
5221,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,12590,Mark Heap,Man with Dog,ACTOR,3
5243,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",tt0367594,7.0,465995.0,156.231,7.0,8212,Tim Burton,Unavailable,DIRECTOR,5
5244,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],tt0896798,6.0,41052.0,9.202,6.0,1852,Samuel L. Jackson,Tom Cutler,ACTOR,12
5245,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],tt0896798,6.0,41052.0,9.202,6.0,4234,Ed Harris,Eddie Lorenzo,ACTOR,3
5246,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],tt0896798,6.0,41052.0,9.202,6.0,14985,Eva Mendes,Ann Norcut,ACTOR,3
5247,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],tt0896798,6.0,41052.0,9.202,6.0,11409,Luis Guzmán,Det. Jim Vargas,ACTOR,5
5251,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],tt0896798,6.0,41052.0,9.202,6.0,935,Robert Forster,Arlo Grange,ACTOR,7
5253,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],tt0896798,6.0,41052.0,9.202,6.0,24359,Marc Macaulay,Vic,ACTOR,4
5254,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],tt0896798,6.0,41052.0,9.202,6.0,30126,Edrick Browne,Det. Darrin Harris,ACTOR,3
5255,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],tt0896798,6.0,41052.0,9.202,6.0,8178,Ritchie Montgomery,George Walton,ACTOR,8
5293,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],tt0896798,6.0,41052.0,9.202,6.0,45370,Bill Stinchcomb,Detective (uncredited),ACTOR,3
5295,tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,88,['comedy'],['US'],tt0366551,7.0,193053.0,15.067,6.5,7371,John Cho,Harold Lee,ACTOR,6
5296,tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,88,['comedy'],['US'],tt0366551,7.0,193053.0,15.067,6.5,9063,Kal Penn,Kumar Patel,ACTOR,3
